dataset_id,title,description,domain,country,last_modified,temporal_span_years,update_frequency,has_coordinates,spatial_precision,is_open_license,license,format,description_length,num_keywords,has_eurovoc,num_languages,has_multilingual,publisher_type,publisher,dataset_uri,modified_date,temporal_start,temporal_end,keyword_raw,language_raw,has_license_flag,has_temporal_flag,is_machine_readable,early_warning_score,early_warning_readiness,early_warning_temporal_recency,early_warning_update_frequency,early_warning_spatial_precision,early_warning_format_readability,early_warning_license_openness,early_warning_description_quality,early_warning_vocabulary_standard,compliance_reporting_score,compliance_reporting_readiness,compliance_reporting_temporal_coverage,compliance_reporting_description_quality,compliance_reporting_spatial_aggregation,compliance_reporting_vocabulary_standard,compliance_reporting_format_readability,compliance_reporting_license_openness,compliance_reporting_temporal_recency,cross_border_score,cross_border_readiness,cross_border_vocabulary_standard,cross_border_multilingual,cross_border_spatial_coverage,cross_border_format_readability,cross_border_description_quality,cross_border_license_openness,cross_border_temporal_recency
http://data.europa.eu/88u/dataset/fr-120066022-ldd-7c7cec65-73f5-4f06-8220-4dad821a516d,PPRN flooding by overflow of the median sector Boutonne of the municipality of Antezant-la-Chapelle in Charente-Maritime,,floods,unknown,,0,unknown,True,coordinates,False,,,0,10,False,1,False,other,,http://data.europa.eu/88u/dataset/fr-120066022-ldd-7c7cec65-73f5-4f06-8220-4dad821a516d,,,,aléa | aménagement | données ouvertes | enjeux | inondation | pprn | prescription | périmètre | risque naturel | usage des sols,http://publications.europa.eu/resource/authority/language/FRA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/ispra_rm-01idrohazard_dt,Flood risk population — Dataset,,floods,unknown,,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/ispra_rm-01idrohazard_dt,,,,eu | open data | pericolosità idraulica | superficie,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/ispra_rm-05idrohazard2015_dt,Flood-risk buildings — Dataset,,floods,unknown,,0,unknown,True,coordinates,False,,,0,5,False,1,False,other,,http://data.europa.eu/88u/dataset/ispra_rm-05idrohazard2015_dt,,,,EU | eu | open data | rischio idraulico | scuole,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/ispra_rm-09idrohazard2015_dt,Flood risk companies — Dataset,,floods,unknown,,0,unknown,True,coordinates,False,,,0,5,False,1,False,other,,http://data.europa.eu/88u/dataset/ispra_rm-09idrohazard2015_dt,,,,EU | eu | open data | rischio idraulico | scuole,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-000011-20191210-105240,PreliminaryFloodRiskAssessmentPastEvents_EN_20190322,,floods,unknown,,0,unknown,True,coordinates,False,,,0,9,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-000011-20191210-105240,,,,Alluvioni | Direttiva 2007/60 | EU | Idrografia | Open Data | PFRA-PE | Rischio | Suolo | Zone a rischio naturale,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-3962ed78-bf10-462c-c7ef-cce9ed685388,Dates orthophotos in color flood Municipalities of Vernazza and Monterosso al Mare (La Spezia) — 2011,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-3962ed78-bf10-462c-c7ef-cce9ed685388,,,,EU | Ortofoto | RNDT,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-853d3bdf-b923-42b6-d552-ab9566002451,"Dates orthophotos in color flood Comuni di Rocchetta, Chalice in Cornoviglio (La Spezia) — 2011",,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-853d3bdf-b923-42b6-d552-ab9566002451,,,,EU | Ortofoto | RNDT,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_abruzz-00266-20140122-102618,PSDA Flood Defense Plan,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_abruzz-00266-20140122-102618,,,,pericolosità idraulica,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_friuve-m3989-cc-i1508,Flooded area,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/r_friuve-m3989-cc-i1508,,,,EU | hydrogeology | open data,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-01072-meta-20160908-170942,Overall Floods Directive Knowledge Framework PAI (Hydrogeological Structure Plan): Flood risk - Linear main lattice,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-01072-meta-20160908-170942,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,True,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-00adef21-2bed-4c78-9c50-5d19169a13ba,Ortophoto in color flood Comuni di Vernazza e Monterosso al Mare (La Spezia) — 2011,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-00adef21-2bed-4c78-9c50-5d19169a13ba,,,,EU | Ortofoto | RNDT,,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-6923fc32-0a86-4215-b6bb-81c6ce9a892c,Colour orthophotos flood of Rocchetta di Vara and Chalice in Cornoviglio (La Spezia) — 2011,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-6923fc32-0a86-4215-b6bb-81c6ce9a892c,,,,EU | Ortofoto | RNDT,,False,True,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_lin,Flood risk — Warning areas,,floods,unknown,2009-01-01,0,unknown,True,coordinates,False,,,0,0,False,1,False,other,,http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_lin,2009-01-01,,,,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.125,Insufficient,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.14500000000000002,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_poi,Flood risk — Attention points,,floods,unknown,2009-01-01,0,unknown,True,coordinates,False,,,0,0,False,1,False,other,,http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_poi,2009-01-01,,,,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.125,Insufficient,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.14500000000000002,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_pol,Flood Risk — Risk Areas,,floods,unknown,2009-01-01,0,unknown,True,coordinates,False,,,0,0,False,1,False,other,,http://data.europa.eu/88u/dataset/r_calabr-c180104_r_idro_pol,2009-01-01,,,,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.125,Insufficient,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.14500000000000002,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/m_amte-000012-20210610-160828,Floods_Extension,,floods,unknown,,0,unknown,True,coordinates,False,,,0,10,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-000012-20210610-160828,,,,Alluvioni | Direttiva 2007/60 | EU | Estensione area allagata | Idrografia | Open Data | Pericolosità | Rischio | Suolo | Zone a rischio naturale,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-000015-20210810-103037,Floods_Elementi_a_Risk,,floods,unknown,,0,unknown,True,coordinates,False,,,0,10,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-000015-20210810-103037,,,,Alluvioni | Direttiva 2007/60 | EU | Elementi a Rischio | Idrografia | Open Data | Pericolosità | Rischio | Suolo | Zone a rischio naturale,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-000016-20210811-111617,Floods_Characteristics_Hydraulic,,floods,unknown,,0,unknown,True,coordinates,False,,,0,14,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-000016-20210811-111617,,,,Alluvioni | Caratteristiche idrauliche | Direttiva 2007/60 | EU | Idrografia | Open Data | Pericolosità | Portate | Rischio | Sezioni | Suolo | Tirante idrico | Velocità del flusso | Zone a rischio naturale,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-000017-20210812-104436,Floods_Classes_of_Risk,,floods,unknown,,0,unknown,True,coordinates,False,,,0,10,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-000017-20210812-104436,,,,Alluvioni | Classi di Rischio | D.lgs 49/2010 | EU | Idrografia | Open Data | Pericolosità | Rischio | Suolo | Zone a rischio naturale,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-5efd47f9-8995-4129-b418-d8dced191d99,Dates orthophotos in color flood Piedmont — May 2008,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-5efd47f9-8995-4129-b418-d8dced191d99,,,,EU | Ortofoto | RNDT,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-6ccf6e08-700e-48b2-8fb4-65c227a80f0f,Dates orthophotos color flood Capoterra (Cagliari) — October 2008,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-6ccf6e08-700e-48b2-8fb4-65c227a80f0f,,,,EU | Ortofoto | RNDT,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-f5245344-9568-4d89-f28f-a376c17ca719,Dates orthophotos color flood Messina — October 2009,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-f5245344-9568-4d89-f28f-a376c17ca719,,,,EU | Ortofoto | RNDT,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-01783-meta-20160908-170947,PAI Charter (Hydrogeological Structure Plan): Floods - Very high hazard area without perimeter (Ee) - All. 4.1,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-01783-meta-20160908-170947,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-01895-meta-20160908-170948,PAI Charter (Hydrogeological Structure Plan): Floods - Very high hazard area (Ee) - All. 4.1,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-01895-meta-20160908-170948,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02295-meta-20160908-170950,PAI Charter (Hydrogeological Structure Plan): Floods - Very high hazard area without perimeter (Ee),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02295-meta-20160908-170950,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02326-meta-20160908-170951,PAI Charter (Hydrogeological Structure Plan): Floods - Very high hazard area (Ee),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02326-meta-20160908-170951,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02419-meta-20160908-170951,PAI Charter (Hydrogeological Structure Plan): PSFF - Flood band (B-band),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02419-meta-20160908-170951,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02607-meta-20160908-170952,PAI Charter (Hydrogeological Structure Plan): PSFF - Flood band for catastrophic flood (Band C),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02607-meta-20160908-170952,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02783-meta-20160908-170953,PAI Charter (Hydrogeological Structure Plan): Floods - Medium or moderate non-perimetered hazard area (EM),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02783-meta-20160908-170953,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02790-meta-20160908-170953,Disruptive land registry: Floods 2000,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02790-meta-20160908-170953,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02949-meta-20160908-170954,PAI Charter (Hydrogeological Structure Plan): Floods - Medium or moderate hazard area (EM),,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02949-meta-20160908-170954,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-02974-meta-20161021-140100,Unexploitable areas: Art.36 - Floods,,floods,unknown,,0,unknown,True,coordinates,False,,,0,1,False,1,False,other,,http://data.europa.eu/88u/dataset/r_vda-02974-meta-20161021-140100,,,,EU,http://publications.europa.eu/resource/authority/language/ITA,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-0119183f-e838-4784-996f-41ba0a8763ba,Orthophoto color flood Messina — October 2009,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-0119183f-e838-4784-996f-41ba0a8763ba,,,,EU | Ortofoto | RNDT,,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-13aee266-2e78-4411-ae65-6066a9a2545d,Colour orthophoto flood Capoterra (Cagliari) — October 2008,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-13aee266-2e78-4411-ae65-6066a9a2545d,,,,EU | Ortofoto | RNDT,,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-2eae4c69-fd2d-4419-c807-091017263377,Colour orthophotos flood Casamicciola Terme (Na) — November 2009,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-2eae4c69-fd2d-4419-c807-091017263377,,,,EU | Ortofoto | RNDT,,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/m_amte-299fn3-e1c5dec8-dbe4-480a-dd51-eaea0a7e00ab,Orthophotos in color flood Piedmont — May 2008,,floods,unknown,,0,unknown,True,coordinates,False,,,0,3,False,1,False,other,,http://data.europa.eu/88u/dataset/m_amte-299fn3-e1c5dec8-dbe4-480a-dd51-eaea0a7e00ab,,,,EU | Ortofoto | RNDT,,False,False,False,0.225,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.195,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.265,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_piemon-ea4187cf-20b8-4af5-83be-876be32db265,Aerial shooting CGR 2016 Flood — Ortophoto RGB — Geoservizi WMS and WMTS,,floods,unknown,,0,unknown,True,coordinates,False,,,0,2,False,1,False,other,,http://data.europa.eu/88u/dataset/r_piemon-ea4187cf-20b8-4af5-83be-876be32db265,,,,EU | RNDT,,False,False,False,0.21500000000000002,Insufficient,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16499999999999998,Insufficient,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.21500000000000002,Insufficient,0.3,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_11,IND 11: No of buildings in a floodable area. Municipality of Pamplona/Iruñeko Udala.,,floods,unknown,2021-01-01,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_11,2021-01-01,,,AyuntamientoPamplona | Dataset público con descarga disponible | GeoPamplona | IruñekoUdala,http://publications.europa.eu/resource/authority/language/SPA,False,True,False,0.25,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.5,0.2,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.1,0.27,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_189,IND 189: Metres of infrastructure in a floodable area. Municipality of Pamplona/Iruñeko Udala.,,floods,unknown,2021-01-01,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_189,2021-01-01,,,AyuntamientoPamplona | Dataset público con descarga disponible | GeoPamplona | IruñekoUdala,http://publications.europa.eu/resource/authority/language/SPA,False,True,False,0.25,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.5,0.2,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.1,0.27,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_214,IND 214: Industries in a floodable area. Municipality of Pamplona/Iruñeko Udala.,,floods,unknown,2021-01-01,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_214,2021-01-01,,,AyuntamientoPamplona | Dataset público con descarga disponible | GeoPamplona | IruñekoUdala,http://publications.europa.eu/resource/authority/language/SPA,False,True,False,0.25,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.5,0.2,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.1,0.27,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_217,IND 217: Non-urban land exposed to river flooding. Municipality of Pamplona/Iruñeko Udala.,,floods,unknown,2021-01-01,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_217,2021-01-01,,,AyuntamientoPamplona | Dataset público con descarga disponible | GeoPamplona | IruñekoUdala,http://publications.europa.eu/resource/authority/language/SPA,False,True,False,0.25,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.5,0.2,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.1,0.27,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.1
http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_218,IND 218: Artificial soil exposed to river flooding. Municipality of Pamplona/Iruñeko Udala.,,floods,unknown,2021-01-01,0,unknown,True,coordinates,False,,,0,4,False,1,False,other,,http://data.europa.eu/88u/dataset/spapamplona_ambi_pol_ind_218,2021-01-01,,,AyuntamientoPamplona | Dataset público con descarga disponible | GeoPamplona | IruñekoUdala,http://publications.europa.eu/resource/authority/language/SPA,False,True,False,0.25,Insufficient,0.1,0.0,1.0,0.0,0.0,0.0,0.5,0.2,Insufficient,0.0,0.0,0.8,0.5,0.0,0.0,0.1,0.27,Insufficient,0.5,0.3,0.4,0.0,0.0,0.0,0.1
