dataset_id,task,baseline_score,low_score,high_score
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-data-created-2004-0-1-percent-annual-chance-for-grid-reference-so,early_warning,0.08499999999999999,0.09066666666666667,0.07999999999999999
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-data-created-2004-0-1-percent-annual-chance-for-grid-reference-tl,early_warning,0.08499999999999999,0.09066666666666667,0.07999999999999999
http://data.europa.eu/88u/dataset/preliminary-flood-risk-assessment-map-cycle-2-south-west-river-basin-district,early_warning,0.025,0.02666666666666667,0.023529411764705882
http://data.europa.eu/88u/dataset/sheffield-strategic-flood-risk-assessment-zone-3ai,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/sefton-flood-risk-areas-1-in-100year-cc-model,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/017ba9e6-f8b2-4ce7-93ff-d7c43f086fe5,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/07648f01-2d24-4d00-abbb-8a6a6862b73a,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/0edfa2e8-206f-4361-9a3f-56e423c85d10,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/41007c7c-41ce-4bbc-a034-031931ab84db,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/42db50ae-3392-492f-ae66-746542bea705,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/50c392cb-5861-4cab-a0ba-388c06ab4f76,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/62744b7f-770b-4149-9136-b89daabd598a,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/masterarbeit-impact-of-inundation-regime-and-meadow-management-on-wild-bee-communities-and-bee-,early_warning,0.025,0.02666666666666667,0.023529411764705882
http://data.europa.eu/88u/dataset/jrc-liscoast-10009,early_warning,0.135,0.13733333333333334,0.13294117647058823
http://data.europa.eu/88u/dataset/jrc-luisa-udp-floodrisk-reference-2016,early_warning,0.135,0.13733333333333334,0.13294117647058823
http://data.europa.eu/88u/dataset/jrc-luisa-ui-urban-flood-risk-ref-2014,early_warning,0.275,0.2866666666666667,0.2647058823529412
http://data.europa.eu/88u/dataset/https-www-vitoria-gasteiz-org-j34-01w-catalogo-riesgo_de_inundabilidad,early_warning,0.09999999999999999,0.1,0.09999999999999999
http://data.europa.eu/88u/dataset/01a29fa7-c6c1-40af-86b4-547c475b07b6,early_warning,0.41500000000000004,0.3893333333333334,0.43764705882352944
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0014cae5-9db3-4c10-b5d6-126f907c802e,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/69c16ea8-54fd-419c-8ff6-acec4417f4e0,early_warning,0.225,0.23333333333333334,0.21764705882352942
http://data.europa.eu/88u/dataset/fccc42fb-d548-4e9a-beb8-e5835b66077c,early_warning,0.225,0.23333333333333334,0.21764705882352942
http://data.europa.eu/88u/dataset/dbd78130-29f8-11e5-a2cb-0800200c9a66,early_warning,0.30000000000000004,0.3,0.30000000000000004
http://data.europa.eu/88u/dataset/e29e171b-c19d-4022-993c-a06070449e73,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/f4976af1-5d2f-40eb-b1bd-b9c34c304e7c,early_warning,0.21500000000000002,0.22933333333333333,0.2023529411764706
http://data.europa.eu/88u/dataset/6614e9cc-ecdd-4fa2-a068-8cbfd3d0fa06,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/7c91530f-6a26-41e5-9dee-19adec8af824,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/7d44fde6-3781-44db-89a1-0d696fdf141d,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/7e28a978-ba93-491c-ad97-135a431000da,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/800bdf34-21e4-40ec-8ab1-045bc0e9c5d4,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/84f595e0-6cbe-4a41-8964-0074b5d50ad2,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/85da379c-8926-4cb5-bf25-05771d5873ef,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/8fbdb373-7daa-4bf9-a2b5-d1c125b4f8f1,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/96219338-ab2b-4acf-aa73-5a7b16ed3c7f,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/a092a634-24b1-4295-bd65-2a4261c4273a,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/a194f181-d5b7-46e5-a4fb-f646a3e34e02,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/b29e1ac7-2964-4d04-a743-cd100258c19b,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/b7cc4be7-4e48-4087-9a57-fae5ead85f03,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/bdadc909-4f2a-46db-b74e-b0348aaa02b8,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/c0f0eac5-6036-439b-b4b9-a7db36fc371a,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/c4dc1a28-fe78-4636-8821-1c341ebd4940,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/e0410c6b-de3d-4cef-80f3-2b7a1804ad52,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/e715f21c-1937-49a7-887e-bdee19aabb24,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/f1eb0fbe-128f-4342-af03-fe0db6e6da4e,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/f42f08b6-c707-4a18-bf23-6aa4ff490946,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/ffc98287-1b27-44af-ac1c-6fb3b8fbe5b3,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/https-kod-brno-cz-nkod-dataset-7bbd1d21709f4378a13169c209e522a9_0-ttl,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/city-flood-risk-area3,early_warning,0.025,0.02666666666666667,0.023529411764705882
http://data.europa.eu/88u/dataset/indicative-flood-risk-areas-pdf-views,early_warning,0.025,0.02666666666666667,0.023529411764705882
http://data.europa.eu/88u/dataset/preliminary-flood-risk-assessment-map-cycle-2-severn-river-basin-district,early_warning,0.025,0.02666666666666667,0.023529411764705882
http://data.europa.eu/88u/dataset/flood-risk-for-extreme-events-free-the-flood-action-team-float-project-aerial-images-correspond,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/flood-risk-for-extreme-events-free-the-flood-action-team-float-project-aerial-images-correspond1,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/sunderland-flood-risk-zones,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/north-lincolnshire-council-flood-risk-areas-strategic-flood-risk-assesment-sfra,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/local-flood-risk-management-strategy-area1,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/7a6080bc-adfe-42d3-9884-a55d39a94352,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/69fc1fec-f888-4f71-8dc7-f103ef4cf63e,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/742f65b0-3965-4889-bd51-186935416479,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/765a5b17-1ca7-4c46-af54-ea90a97294bf,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/c0acd91a-38a2-45f5-b9eb-4267f8d06452,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/cbddf7b2-467a-468c-94b2-fc2cabaf6f48,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/d7956285-9102-4b2c-92ba-63d791fde11d,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/e88f8915-a8db-4548-921b-e09a5522e57e,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/f2f5986a-dca6-4ec4-ba69-010941557f03,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-03268d85-f508-4083-b76b-953e8cbaee5a,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0c95ac4c-b503-49e6-9e1d-e546d6a2535f,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-3ba301ef-19b4-44d8-ae3e-2a98c4db85b3,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-58e8c867-3653-4649-9444-460c76cb3fe8,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7fff6669-9ba9-4a6f-8325-7e904d4ec7b7,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-83429111-1483-40cf-a7fc-76bf1b804c1b,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-8495c492-8e8d-4dc9-8e01-fce643837a7c,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-9396871a-02a8-48fb-ad3c-63a2a2e56917,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-afcbf739-f4b2-4816-90e2-096336ad49e5,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-b84f0d3a-ad32-41c9-9a58-bf3676105c13,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-ccc223bf-49fc-4dc1-8f52-425183b1a3af,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-cf98d06e-f356-4b96-9518-e8b388beff42,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-fcbd4538-eea4-4dc7-b7f7-153d0c7e7374,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-06b7dff6-ceee-43d7-8097-67439f2622d5,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-094642da-e3c2-41e3-a460-6b092e9c5360,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-cc56e31c-9f90-4846-9a46-98cc7cfb6603,early_warning,0.225,0.23333333333333334,0.21764705882352942
http://data.europa.eu/88u/dataset/fr-120066022-jdd-de74f59d-c5ec-413a-a523-9be84354922e,early_warning,0.225,0.23333333333333334,0.21764705882352942
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0bcbcc98-5b7b-4c21-9321-edafa33321bf,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-16b26659-6f4f-45f8-9307-6f9ad2054a78,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-16e6e189-37ce-4222-9e5b-c7fd5dd1b297,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-2186250b-78c6-4852-a756-f82f0638a082,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-22fb01bc-1a8b-427a-a2b1-2dffcd58712d,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-253129ce-4a9f-441b-ba92-e12eb258aa15,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-2731c1a3-ce74-41bb-af4b-64ea1dba4e60,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-296c60b1-c2b2-4216-8588-46ad17480839,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-3cbe0b6c-7fa3-4662-bfe5-5cfe5d61dadc,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-4266f063-46de-4de4-acea-bcbe15e137d8,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-450aa1f4-eda5-4d6f-a994-602d4382d604,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-4cc2483e-c571-43e7-b57d-68467cfbc671,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-4f6b4010-1587-4872-ab17-0fb24e48e644,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-705762aa-1bd9-457a-96d6-ba4b354678be,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7c68ed18-ab03-4e35-8912-db38887f1095,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7d02e970-5917-43ef-8d0b-01fb778a43b5,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-a2a079d4-c7a0-40d6-922e-6a021873041d,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-a806bf51-e709-458f-a483-7ce6a0e3a69e,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-b1673f9f-1afe-4aa2-9a30-1f75967c0032,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-cd839419-d91d-40ee-be24-04296a0ac008,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-e0bbd0da-adf8-4ab1-881c-30667983ca0b,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-e6fce1e2-cf38-4cff-8c6e-47bd59008b5f,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-f29268fb-eed3-43b8-8b98-2cc0f4f531ec,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-08a83b18-dd75-43aa-a5cc-ee02f5cba180,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1eeaf589-1136-45dd-ade5-306bb7809145,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-2398498a-a2c7-4925-92cb-04c4e51da6de,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-27997cfe-0235-43db-a79b-3c1421016d25,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-304a84b8-7824-4736-b8cb-3e81368a1ec3,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-65e2adba-2dda-4707-b2af-bc2d98db4b32,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7903614b-071d-4840-af03-8d8e760a1638,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-ldd-43221eab-2039-417a-92a0-bd7c19c15662,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/spa_icv_coput_riesgo_de_inundaciones_1993,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/5bea76f3-2524-4a2d-8d29-48bc874f13b3,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/28be1163-0488-436e-a35d-1d2d9f33788f~~1,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/ff4319f8-c02f-4b3b-8ebe-712f2060589a~~1,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/3827868d-345f-46aa-94d5-55719f0c94bd~~2,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/843894c8-c5a3-4f20-91a6-83eae7f1040a~~3,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/1e82e4cc-0b16-47d9-9456-0423b30845a2~~4,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/0d09f695-c0cf-4139-b0e0-62b632f66f8a~~1,early_warning,0.42500000000000004,0.4000000000000001,0.44705882352941184
http://data.europa.eu/88u/dataset/089edbeb-8b19-481e-9d5f-67dd7292cdc8,early_warning,0.05,0.046666666666666676,0.05294117647058824
http://data.europa.eu/88u/dataset/8858a87c-4854-4fa2-b483-aa1862a9b508~~2,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/c6f0a184-16a5-45fa-999b-c6c48ec45437~~13,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/cf1190aa-6a2d-4c54-a3ed-b8e3ab563f0c~~12,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/3d1896aa-03ba-47ff-bbda-bb8c1939da0a~~21,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/c3772cee-868a-4e0e-a8b9-d15782c0393b,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/fr-120066022-jdd-c43575b4-dab9-4a5f-9bc7-cd866fe6df4f,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-d90ed1b3-9bcc-4603-a0bf-4e68e7d88899,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-df4e05dd-5b53-4a74-a843-e5fa5c8ad36a,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-f31e0703-5687-4c5f-95e4-fdc3e4984b5a,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-f8717948-5d4f-44f9-be3b-d250e31cdf94,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-120c6228-7803-4454-ab1e-5bff046c35ee,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1979f1a3-1d53-4b74-a0d9-8ae077de51c5,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-2a758022-4ff4-4027-aa22-7b56b4743ab9,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-339585b5-d193-422a-9ed1-113bd7864730,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-3f06453b-58a1-4f47-b8a6-f8fcc930688b,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-46494cd3-483c-4040-80a6-13c6a7793046,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-64cc25e9-fc9c-480c-8721-4ea74ac79ffd,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-8d9a3c98-7055-471b-a7ee-2a83cbdf3bb9,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-a6eda7d5-764d-4f7f-8058-cee1eb770e3a,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-a84ef2ee-e687-44d0-9d06-9680cf6eebc5,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-aa95f061-5b9a-4189-9161-667e30a6e849,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-b5963196-6470-43ad-bc12-fecb2d19217c,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-f4600aa1-d850-4982-9487-315d9fbc9f95,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-183d6d6d-868e-4d3b-a33d-5f30ff291216,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-221df1f7-8181-4033-9b3b-84d38c9a965e,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-386f449e-15fa-48e9-a735-817b96c39a6e,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-56d95899-6f7e-4354-aded-e35ea7ec142e,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-6086570a-172b-4aae-bb29-8d37d16e1481,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-6cff2c83-73d8-4043-a34b-b85a942bed38,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-99296004-bfc9-4a32-8576-1cbecbe64d47,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/fr-120066022-jdd-9f812784-87b9-47f2-b669-949188dbc7fb,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-9fe940f6-9554-42b0-9ee2-11add90403d1,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/fr-120066022-jdd-a62284a6-9269-4096-8e74-f07bee51421d,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/-0efaa16d-a6ac-46f8-b11a-84e8505c99a8-,early_warning,0.30000000000000004,0.31333333333333335,0.28823529411764703
http://data.europa.eu/88u/dataset/-5886d43f-c9ca-4fa4-96c4-bf8cd9d3b561-,early_warning,0.30000000000000004,0.31333333333333335,0.28823529411764703
http://data.europa.eu/88u/dataset/-86db324b-80c6-493c-b3b3-37152832257a-,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/-a214f6e0-6ae7-4121-b99f-4d944ba104b0-,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/6102a7ff01f6cee7cefafb53,early_warning,0.05,0.046666666666666676,0.05294117647058824
http://data.europa.eu/88u/dataset/61017321c1d7f303208fc1f0,early_warning,0.025,0.020000000000000004,0.029411764705882356
http://data.europa.eu/88u/dataset/fr-120066022-ldd-026737ad-2518-440d-80ee-d3fc45c20b02,early_warning,0.21500000000000002,0.22933333333333333,0.2023529411764706
http://data.europa.eu/88u/dataset/fr-120066022-ldd-d392dd80-f1dc-450b-85f0-9f4b2e92ede7,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/fr-120066022-ldd-f8639c6b-0fcd-4570-90cb-2aca88ca8cd6,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/b7890de7-262d-432e-9abc-9fc7ea15d84c,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/840ef12b-7fc7-424d-a2eb-55b25cac3ae2~~21,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/cec13937-5287-4360-b1d1-dcb0f272ba18~~13,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/5069c895-c563-464a-9044-8f5ad2f91b5d~~22,early_warning,0.25,0.26,0.2411764705882353
http://data.europa.eu/88u/dataset/55606bfb-5961-44ac-9b43-c93cf106fe44,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/1d97544d-daa5-4e13-ae62-17f7d9949d43~~4,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/e4af2bea-18e5-4ddd-b63d-77defb574229~~2,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/b3df67e9-4c04-4c6f-8ede-35bcd7744896~~16,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/fd44ef1c-8e2f-49ef-b1c2-641bda353d28~~20,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/a51e182b-9d40-4369-86dd-073f98d3c7de~~1,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/a60b9aff-ef1d-4d4c-86ec-0e68c273dadd,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/7ddf8c45-02ee-4958-b1d3-de254e38a19e~~2,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/c05de315-c27d-42e8-9a68-ff54494f029a~~21,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/60fedcd4-b8e7-4358-80cf-6866e429e00a,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/fr-120066022-jdd-d84f2e06-af01-4173-9539-027678bde3b4,early_warning,0.24,0.24933333333333335,0.23176470588235296
http://data.europa.eu/88u/dataset/c66acb58-7534-453a-9fc4-b5d3faa7b41c,early_warning,0.30000000000000004,0.3,0.30000000000000004
http://data.europa.eu/88u/dataset/494e489d-1b7b-4be5-bd32-511198f5c905~~1,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/7d2e0b0d-7bed-4e97-a404-0b79b9517488,early_warning,0.225,0.24000000000000002,0.21176470588235294
http://data.europa.eu/88u/dataset/3048b019-3695-4501-8bad-d25eb0d290d9,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/sit_usu_dpot_mula_carm_riesgo_inundacion_md,early_warning,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/33389-ror-historische-overstromingen-eu2018-richtlijn-overstromingsrisico-rws,early_warning,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/46785-ror-gebieden-met-potentieel-significant-overstromingsrisico-eu2018-lijnen-richtlijn-overstrom,early_warning,0.0,0.0,0.0
